retailer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,segment
RTL3681,27,3,25586.95,5,4,5,545,Loyal Customer
RTL3682,475,1,4885.63,2,1,2,212,At Risk
RTL3683,47,4,24863.92,5,5,5,555,Champion
RTL3684,4,2,3643.67,5,3,2,532,Recent Customer
RTL3685,175,5,21522.11,4,5,5,455,Loyal Customer
RTL3687,56,4,5616.88,5,5,2,552,Loyal Customer
RTL3688,661,3,14256.73,1,4,4,144,At Risk
RTL3689,186,3,1457.1299999999999,4,4,1,441,Loyal Customer
RTL3690,357,4,14591.31,2,5,4,254,At Risk
RTL3691,50,2,12627.44,5,3,4,534,Recent Customer
RTL3692,46,6,17309.600000000002,5,5,4,554,Loyal Customer
RTL3693,6,1,2342.92,5,1,1,511,Recent Customer
RTL3694,450,2,7351.69,2,3,3,233,At Risk
RTL3695,150,5,16169.21,4,5,4,454,Loyal Customer
RTL3696,257,1,3764.65,3,1,2,312,Others
RTL3697,141,1,1155.63,4,1,1,411,Recent Customer
RTL3698,956,1,232.66,1,1,1,111,At Risk
RTL3699,487,1,7825.0,2,1,3,213,At Risk
RTL3700,227,3,4030.49,3,4,2,342,Others
RTL3701,939,2,10086.660000000002,1,3,3,133,At Risk
RTL3702,255,2,17634.81,3,3,4,334,Others
RTL3703,274,1,8383.42,3,1,3,313,Others
RTL3704,196,4,10139.95,3,5,3,353,Others
RTL3705,626,1,31.66,1,1,1,111,At Risk
RTL3706,148,3,1538.53,4,4,1,441,Loyal Customer
RTL3707,802,1,1652.59,1,1,1,111,At Risk
RTL3708,460,1,309.26,2,1,1,211,At Risk
RTL3710,12,4,7349.79,5,5,3,553,Loyal Customer
RTL3712,102,3,21681.85,4,4,5,445,Loyal Customer
RTL3714,564,1,7115.88,1,1,3,113,At Risk
RTL3715,670,1,254.09,1,1,1,111,At Risk
RTL3716,788,1,1668.66,1,1,1,111,At Risk
RTL3717,930,1,182.42,1,1,1,111,At Risk
RTL3718,76,2,1653.36,5,3,1,531,Recent Customer
RTL3719,411,1,29.9,2,1,1,211,At Risk
RTL3720,185,3,3410.05,4,4,2,442,Loyal Customer
RTL3721,247,1,3815.05,3,1,2,312,Others
RTL3722,51,4,19946.45,5,5,5,555,Champion
RTL3723,915,1,18311.4,1,1,4,114,At Risk
RTL3724,456,3,16290.71,2,4,4,244,At Risk
RTL3725,885,2,5758.55,1,3,2,132,At Risk
RTL3726,224,1,13719.4,3,1,4,314,Others
RTL3727,180,4,19893.94,4,5,5,455,Loyal Customer
RTL3728,126,2,3710.07,4,3,2,432,Recent Customer
RTL3729,229,4,3705.66,3,5,2,352,Others
RTL3730,223,2,8653.99,3,3,3,333,Others
RTL3731,168,5,25421.56,4,5,5,455,Loyal Customer
RTL3732,846,2,6859.0199999999995,1,3,3,133,At Risk
RTL3733,204,4,21089.9,3,5,5,355,Others
RTL3734,234,1,142.5,3,1,1,311,Others
RTL3735,724,1,5187.16,1,1,2,112,At Risk
RTL3736,15,4,3646.65,5,5,2,552,Loyal Customer
RTL3737,248,3,9795.15,3,4,3,343,Others
RTL3738,211,3,19025.91,3,4,5,345,Others
RTL3739,423,3,14089.25,2,4,4,244,At Risk
RTL3740,40,2,10698.189999999999,5,3,3,533,Recent Customer
RTL3741,981,1,1733.4,1,1,1,111,At Risk
RTL3742,40,5,15063.39,5,5,4,554,Loyal Customer
RTL3744,753,1,9462.45,1,1,3,113,At Risk
RTL3745,47,2,10219.99,5,3,3,533,Recent Customer
RTL3746,99,4,27618.42,4,5,5,455,Loyal Customer
RTL3747,68,6,327412.43999999994,5,5,5,555,Champion
RTL3748,415,2,21033.03,2,3,5,235,At Risk
RTL3749,81,3,4897.54,5,4,2,542,Loyal Customer
RTL3750,201,3,20767.71,3,4,5,345,Others
RTL3751,10,4,4291.5599999999995,5,5,2,552,Loyal Customer
RTL3752,12,5,22930.34,5,5,5,555,Champion
RTL3753,309,4,548289.31,3,5,5,355,Others
RTL3754,141,6,30171.0,4,5,5,455,Loyal Customer
RTL3756,402,5,14482.279999999999,2,5,4,254,At Risk
RTL3757,450,3,17941.91,2,4,4,244,At Risk
RTL3759,298,1,706.46,3,1,1,311,Others
RTL3760,214,3,7433.57,3,4,3,343,Others
RTL3761,142,4,19602.36,4,5,5,455,Loyal Customer
RTL3762,91,2,8879.24,4,3,3,433,Recent Customer
RTL3763,34,3,5184.23,5,4,2,542,Loyal Customer
RTL3764,184,3,8446.17,4,4,3,443,Loyal Customer
RTL3765,182,1,1711.06,4,1,1,411,Recent Customer
RTL3766,459,3,7732.0,2,4,3,243,At Risk
RTL3768,196,2,3568.8199999999997,3,3,2,332,Others
RTL3769,181,1,7461.15,4,1,3,413,Recent Customer
RTL3770,121,1,3506.99,4,1,2,412,Recent Customer
RTL3771,190,2,5579.57,4,3,2,432,Recent Customer
RTL3772,279,2,7790.3,3,3,3,333,Others
RTL3773,992,1,359.92,1,1,1,111,At Risk
RTL3774,7,2,327.48,5,3,1,531,Recent Customer
RTL3775,398,4,12996.46,2,5,4,254,At Risk
RTL3776,609,1,1920.71,1,1,1,111,At Risk
RTL3777,280,3,14794.949999999999,3,4,4,344,Others
RTL3779,126,4,16109.12,4,5,4,454,Loyal Customer
RTL3780,350,1,7323.84,2,1,3,213,At Risk
RTL3781,49,3,18393.11,5,4,4,544,Loyal Customer
RTL3782,24,4,23023.350000000002,5,5,5,555,Champion
RTL3783,39,3,4188.61,5,4,2,542,Loyal Customer
RTL3785,1021,1,1076.4,1,1,1,111,At Risk
RTL3786,401,1,50.82,2,1,1,211,At Risk
RTL3787,243,3,15740.470000000001,3,4,4,344,Others
RTL3788,168,2,8837.59,4,3,3,433,Recent Customer
RTL3789,133,3,6049.84,4,4,3,443,Loyal Customer
RTL3790,167,1,515.53,4,1,1,411,Recent Customer
RTL3791,3,1,4576.51,5,1,2,512,Recent Customer
RTL3792,263,1,1320.12,3,1,1,311,Others
RTL3793,21,5,5097.82,5,5,2,552,Loyal Customer
RTL3794,227,4,20061.23,3,5,5,355,Others
RTL3795,117,3,2951.09,4,4,2,442,Loyal Customer
RTL3796,696,1,15.55,1,1,1,111,At Risk
RTL3799,304,1,1195.53,3,1,1,311,Others
RTL3800,461,5,29367.460000000003,2,5,5,255,At Risk
RTL3801,47,2,8488.59,5,3,3,533,Recent Customer
RTL3802,847,2,6078.28,1,3,3,133,At Risk
RTL3803,48,2,3251.31,5,3,2,532,Recent Customer
RTL3804,974,1,1405.56,1,1,1,111,At Risk
RTL3805,343,6,53789.450000000004,2,5,5,255,At Risk
RTL3806,491,4,21362.17,2,5,5,255,At Risk
RTL3807,215,4,6246.670000000001,3,5,3,353,Others
RTL3808,235,2,3426.44,3,3,2,332,Others
RTL3810,297,3,3568.6000000000004,3,4,2,342,Others
RTL3811,63,2,9149.720000000001,5,3,3,533,Recent Customer
RTL3812,508,3,6911.0599999999995,2,4,3,243,At Risk
RTL3813,281,2,5163.700000000001,3,3,2,332,Others
RTL3815,170,1,5735.2,4,1,2,412,Recent Customer
RTL3816,437,1,1342.39,2,1,1,211,At Risk
RTL3817,96,3,2068.9300000000003,4,4,1,441,Loyal Customer
RTL3818,362,2,11492.75,2,3,4,234,At Risk
RTL3820,831,2,3440.92,1,3,2,132,At Risk
RTL3822,436,3,5343.52,2,4,2,242,At Risk
RTL3823,14,3,2267670.84,5,4,5,545,Loyal Customer
RTL3824,144,4,30789.809999999998,4,5,5,455,Loyal Customer
RTL3825,82,3,17298.03,5,4,4,544,Loyal Customer
RTL3826,194,5,8364.05,3,5,3,353,Others
RTL3827,80,2,4331.14,5,3,2,532,Recent Customer
RTL3828,218,5,14939.47,3,5,4,354,Others
RTL3829,79,5,17031.39,5,5,4,554,Loyal Customer
RTL3830,25,3,7406.17,5,4,3,543,Loyal Customer
RTL3831,415,2,7583.4,2,3,3,233,At Risk
RTL3832,553,1,125.99,2,1,1,211,At Risk
RTL3833,67,2,18730.19,5,3,5,535,Recent Customer
RTL3834,259,4,5840.950000000001,3,5,2,352,Others
RTL3835,69,2,186526.4,5,3,5,535,Recent Customer
RTL3836,148,3,11815.829999999998,4,4,4,444,Loyal Customer
RTL3837,192,4,10354.420000000002,4,5,3,453,Loyal Customer
RTL3839,670,2,2318.75,1,3,1,131,At Risk
RTL3840,155,1,344.36,4,1,1,411,Recent Customer
RTL3841,327,4,16327.75,3,5,4,354,Others
RTL3842,95,6,14466.57,4,5,4,454,Loyal Customer
RTL3843,939,1,14674.2,1,1,4,114,At Risk
RTL3844,199,5,11188.47,3,5,4,354,Others
RTL3846,356,4,9569.28,2,5,3,253,At Risk
RTL3847,963,1,491.12,1,1,1,111,At Risk
RTL3849,1000,1,343.16,1,1,1,111,At Risk
RTL3850,642,1,1198.8,1,1,1,111,At Risk
RTL3851,13,3,4384.7699999999995,5,4,2,542,Loyal Customer
RTL3852,112,7,29959.03,4,5,5,455,Loyal Customer
RTL3853,728,2,1543.22,1,3,1,131,At Risk
RTL3854,990,1,8142.13,1,1,3,113,At Risk
RTL3855,162,2,7272.5,4,3,3,433,Recent Customer
RTL3856,355,1,1096.59,2,1,1,211,At Risk
RTL3857,22,2,8178.75,5,3,3,533,Recent Customer
RTL3858,574,2,4693.530000000001,1,3,2,132,At Risk
RTL3861,297,2,14138.34,3,3,4,334,Others
RTL3862,54,3,16686.33,5,4,4,544,Loyal Customer
RTL3864,110,5,20287.920000000002,4,5,5,455,Loyal Customer
RTL3865,934,1,6440.52,1,1,3,113,At Risk
RTL3866,74,6,229215.57,5,5,5,555,Champion
RTL3867,332,2,7349.42,3,3,3,333,Others
RTL3868,553,1,7684.44,2,1,3,213,At Risk
RTL3869,213,2,12682.52,3,3,4,334,Others
RTL3870,487,1,2872.8,2,1,2,212,At Risk
RTL3871,54,5,2869.39,5,5,2,552,Loyal Customer
RTL3872,411,1,14166.4,2,1,4,214,At Risk
RTL3873,356,2,1198.7199999999998,2,3,1,231,At Risk
RTL3874,229,4,6095.469999999999,3,5,3,353,Others
RTL3875,162,4,19909.73,4,5,5,455,Loyal Customer
RTL3877,267,4,7406.68,3,5,3,353,Others
RTL3878,336,3,11931.0,2,4,4,244,At Risk
RTL3879,249,1,26179.4,3,1,5,315,Others
RTL3880,242,3,5452.16,3,4,2,342,Others
RTL3881,23,3,22085.84,5,4,5,545,Loyal Customer
RTL3882,102,5,26935.6,4,5,5,455,Loyal Customer
RTL3883,303,2,1292.3,3,3,1,331,Others
RTL3884,297,4,11051.54,3,5,4,354,Others
RTL3885,165,4,5033.49,4,5,2,452,Loyal Customer
RTL3886,99,4,14461.589999999998,4,5,4,454,Loyal Customer
RTL3887,95,2,5537.59,4,3,2,432,Recent Customer
RTL3888,317,4,4211.910000000001,3,5,2,352,Others
RTL3889,238,3,6084.27,3,4,3,343,Others
RTL3890,363,2,3589.86,2,3,2,232,At Risk
RTL3891,13,3,4026.65,5,4,2,542,Loyal Customer
RTL3892,283,5,26612.34,3,5,5,355,Others
RTL3893,355,2,5967.27,2,3,2,232,At Risk
RTL3894,272,2,12632.08,3,3,4,334,Others
RTL3895,36,4,16007.349999999999,5,5,4,554,Loyal Customer
RTL3896,119,3,13924.91,4,4,4,444,Loyal Customer
RTL3897,62,2,353.71000000000004,5,3,1,531,Recent Customer
RTL3898,340,1,191.73,2,1,1,211,At Risk
RTL3899,267,3,760.91,3,4,1,341,Others
RTL3900,73,3,13869.869999999999,5,4,4,544,Loyal Customer
RTL3901,558,1,2509.53,1,1,2,112,At Risk
RTL3902,120,4,19965.95,4,5,5,455,Loyal Customer
RTL3903,104,3,4092.34,4,4,2,442,Loyal Customer
RTL3904,109,3,13099.14,4,4,4,444,Loyal Customer
RTL3905,540,2,33847.96,2,3,5,235,At Risk
RTL3906,67,1,13.26,5,1,1,511,Recent Customer
RTL3907,152,4,11332.39,4,5,4,454,Loyal Customer
RTL3908,86,5,14502.69,5,5,4,554,Loyal Customer
RTL3909,66,4,14477.630000000001,5,5,4,554,Loyal Customer
RTL3910,324,5,22755.7,3,5,5,355,Others
RTL3911,972,1,345.24,1,1,1,111,At Risk
RTL3912,29,4,17522.12,5,5,4,554,Loyal Customer
RTL3915,694,1,3395.85,1,1,2,112,At Risk
RTL3916,87,4,23509.5,5,5,5,555,Champion
RTL3917,168,4,15250.36,4,5,4,454,Loyal Customer
RTL3918,89,1,91.88,4,1,1,411,Recent Customer
RTL3919,414,1,2413.38,2,1,2,212,At Risk
RTL3920,76,3,7296.1,5,4,3,543,Loyal Customer
RTL3922,251,3,21020.449999999997,3,4,5,345,Others
RTL3923,9,1,6397.95,5,1,3,513,Recent Customer
RTL3924,471,8,35255.18,2,5,5,255,At Risk
RTL3925,259,3,3068.49,3,4,2,342,Others
RTL3926,513,1,294.78,2,1,1,211,At Risk
RTL3927,444,1,14259.4,2,1,4,214,At Risk
RTL3930,308,1,849010.0,3,1,5,315,Others
RTL3931,136,6,24780.01,4,5,5,455,Loyal Customer
RTL3932,135,4,33334.32,4,5,5,455,Loyal Customer
RTL3933,20,3,22417.39,5,4,5,545,Loyal Customer
RTL3934,69,4,10849.87,5,5,3,553,Loyal Customer
RTL3935,285,5,11608.529999999999,3,5,4,354,Others
RTL3936,827,1,17215.2,1,1,4,114,At Risk
RTL3937,858,1,2087.01,1,1,1,111,At Risk
RTL3938,320,2,15208.5,3,3,4,334,Others
RTL3939,377,2,6512.0,2,3,3,233,At Risk
RTL3940,195,5,17604.53,3,5,4,354,Others
RTL3943,810,2,3719.14,1,3,2,132,At Risk
RTL3944,75,4,19536.11,5,5,5,555,Champion
RTL3945,11,1,11049.5,5,1,4,514,Recent Customer
RTL3946,184,5,44461.759999999995,4,5,5,455,Loyal Customer
RTL3947,177,2,6903.23,4,3,3,433,Recent Customer
RTL3948,58,4,4148.02,5,5,2,552,Loyal Customer
RTL3949,145,3,4671.55,4,4,2,442,Loyal Customer
RTL3950,511,1,4354.02,2,1,2,212,At Risk
RTL3951,429,3,3610.91,2,4,2,242,At Risk
RTL3952,173,2,11230.33,4,3,4,434,Recent Customer
RTL3953,412,1,25.38,2,1,1,211,At Risk
RTL3954,54,1,1960.11,5,1,1,511,Recent Customer
RTL3955,377,3,19162.0,2,4,5,245,At Risk
RTL3956,40,4,12180.0,5,5,4,554,Loyal Customer
RTL3957,584,2,9628.73,1,3,3,133,At Risk
RTL3958,105,5,30439.28,4,5,5,455,Loyal Customer
RTL3959,418,2,536.8199999999999,2,3,1,231,At Risk
RTL3961,41,3,10050.81,5,4,3,543,Loyal Customer
RTL3962,99,3,11756.97,4,4,4,444,Loyal Customer
RTL3963,273,2,194.54,3,3,1,331,Others
RTL3964,62,3,13637.32,5,4,4,544,Loyal Customer
RTL3965,298,1,1309.82,3,1,1,311,Others
RTL3966,262,3,16517.690000000002,3,4,4,344,Others
RTL3967,723,4,2832.2,1,5,2,152,At Risk
RTL3968,245,2,2683.8599999999997,3,3,2,332,Others
RTL3969,79,2,2251.83,5,3,1,531,Recent Customer
RTL3970,472,2,1109778.7,2,3,5,235,At Risk
RTL3971,168,1,103.4,4,1,1,411,Recent Customer
RTL3972,306,2,236.32,3,3,1,331,Others
RTL3973,524,1,408.86,2,1,1,211,At Risk
RTL3974,466,2,17923.32,2,3,4,234,At Risk
RTL3975,490,2,2033.75,2,3,1,231,At Risk
RTL3976,565,2,13297.4,1,3,4,134,At Risk
RTL3978,17,3,10349.89,5,4,3,543,Loyal Customer
RTL3979,300,4,785292.03,3,5,5,355,Others
RTL3980,901,1,3617.8,1,1,2,112,At Risk
RTL3981,629,2,11767.539999999999,1,3,4,134,At Risk
RTL3982,16,2,10446.54,5,3,3,533,Recent Customer
RTL3983,58,3,2210.42,5,4,1,541,Loyal Customer
RTL3984,505,1,39.3,2,1,1,211,At Risk
RTL3985,226,4,3464.08,3,5,2,352,Others
RTL3986,84,2,12813.04,5,3,4,534,Recent Customer
RTL3987,670,1,381.14,1,1,1,111,At Risk
RTL3988,702,2,775115.3,1,3,5,135,At Risk
RTL3989,659,3,11699.5,1,4,4,144,At Risk
RTL3990,267,4,11126.71,3,5,4,354,Others
RTL3991,836,1,6954.96,1,1,3,113,At Risk
RTL3992,945,1,1565.95,1,1,1,111,At Risk
RTL3994,671,2,6928.86,1,3,3,133,At Risk
RTL3996,309,3,13035.289999999999,3,4,4,344,Others
RTL3997,694,1,801.3,1,1,1,111,At Risk
RTL3998,901,1,4223.88,1,1,2,112,At Risk
RTL4000,195,1,3766.1,3,1,2,312,Others
RTL4001,328,1,2444.04,3,1,2,312,Others
RTL4003,483,2,3141.65,2,3,2,232,At Risk
RTL4004,728,2,2856295.6,1,3,5,135,At Risk
RTL4005,452,1,8942.72,2,1,3,213,At Risk
RTL4007,57,2,1291.62,5,3,1,531,Recent Customer
RTL4008,89,4,6280.639999999999,4,5,3,453,Loyal Customer
RTL4009,576,2,596.66,1,3,1,131,At Risk
RTL4011,459,2,7056.88,2,3,3,233,At Risk
RTL4012,368,4,22325.35,2,5,5,255,At Risk
RTL4015,245,3,6379.83,3,4,3,343,Others
RTL4016,220,2,4943.92,3,3,2,332,Others
RTL4017,101,3,9548.470000000001,4,4,3,443,Loyal Customer
RTL4018,782,2,4667.62,1,3,2,132,At Risk
RTL4019,181,3,9130.15,4,4,3,443,Loyal Customer
RTL4020,156,2,3832.75,4,3,2,432,Recent Customer
RTL4021,551,1,3267.07,2,1,2,212,At Risk
RTL4022,89,1,5579.11,4,1,2,412,Recent Customer
RTL4024,169,3,7846.9400000000005,4,4,3,443,Loyal Customer
RTL4025,757,2,1416.76,1,3,1,131,At Risk
RTL4026,348,4,14281.97,2,5,4,254,At Risk
RTL4027,846,3,9587.81,1,4,3,143,At Risk
RTL4028,818,1,1732.62,1,1,1,111,At Risk
RTL4029,108,3,17934.719999999998,4,4,4,444,Loyal Customer
RTL4030,559,1,4269.45,1,1,2,112,At Risk
RTL4031,451,3,5086.7,2,4,2,242,At Risk
RTL4032,243,1,73.82,3,1,1,311,Others
RTL4033,37,3,6893.95,5,4,3,543,Loyal Customer
RTL4034,94,3,490303.04000000004,4,4,5,445,Loyal Customer
RTL4035,527,2,2823.2400000000002,2,3,2,232,At Risk
RTL4036,17,6,26850.260000000002,5,5,5,555,Champion
RTL4037,436,2,10470.41,2,3,3,233,At Risk
RTL4038,577,3,1372804.47,1,4,5,145,At Risk
RTL4039,380,2,3281.38,2,3,2,232,At Risk
RTL4040,729,2,6017.950000000001,1,3,2,132,At Risk
RTL4041,35,1,3382.72,5,1,2,512,Recent Customer
RTL4042,662,3,16950.309999999998,1,4,4,144,At Risk
RTL4043,288,1,13958.2,3,1,4,314,Others
RTL4044,170,1,85.32,4,1,1,411,Recent Customer
RTL4045,292,2,4072.61,3,3,2,332,Others
RTL4046,134,2,2380.5800000000004,4,3,1,431,Recent Customer
RTL4047,16,3,2796.7200000000003,5,4,2,542,Loyal Customer
RTL4048,171,3,10666.71,4,4,3,443,Loyal Customer
RTL4049,245,1,1521.14,3,1,1,311,Others
RTL4050,37,6,21183.73,5,5,5,555,Champion
RTL4051,605,4,22894.16,1,5,5,155,At Risk
RTL4052,11,2,5777.099999999999,5,3,2,532,Recent Customer
RTL4054,158,2,5531.71,4,3,2,432,Recent Customer
RTL4055,25,4,1578855.0,5,5,5,555,Champion
RTL4056,407,3,4742.84,2,4,2,242,At Risk
RTL4058,16,5,2373297.4899999998,5,5,5,555,Champion
RTL4059,115,4,16084.98,4,5,4,454,Loyal Customer
RTL4060,243,2,3658.56,3,3,2,332,Others
RTL4061,127,5,828313.57,4,5,5,455,Loyal Customer
RTL4062,67,3,1820.9299999999998,5,4,1,541,Loyal Customer
RTL4063,333,3,16725.57,3,4,4,344,Others
RTL4064,616,1,2728.84,1,1,2,112,At Risk
RTL4065,398,3,4952.53,2,4,2,242,At Risk
RTL4066,32,4,19513.25,5,5,5,555,Champion
RTL4067,105,8,242867.51,4,5,5,455,Loyal Customer
RTL4068,454,2,3689.33,2,3,2,232,At Risk
RTL4069,232,4,24732.88,3,5,5,355,Others
RTL4070,187,5,24680.85,4,5,5,455,Loyal Customer
RTL4071,306,2,8934.14,3,3,3,333,Others
RTL4072,23,2,3528.12,5,3,2,532,Recent Customer
RTL4073,293,3,18724.11,3,4,5,345,Others
RTL4074,155,2,12387.58,4,3,4,434,Recent Customer
RTL4075,417,4,18583.55,2,5,4,254,At Risk
RTL4076,386,3,12379.949999999999,2,4,4,244,At Risk
RTL4077,322,2,15615.14,3,3,4,334,Others
RTL4079,727,1,6093.47,1,1,3,113,At Risk
RTL4080,77,3,7657.820000000001,5,4,3,543,Loyal Customer
RTL4081,851,2,431.69,1,3,1,131,At Risk
RTL4082,118,1,6262.1,4,1,3,413,Recent Customer
RTL4083,44,1,1913.05,5,1,1,511,Recent Customer
RTL4084,3,1,165.58,5,1,1,511,Recent Customer
RTL4085,110,2,15817.69,4,3,4,434,Recent Customer
RTL4086,116,4,2010000.74,4,5,5,455,Loyal Customer
RTL4087,592,1,660.67,1,2,1,121,At Risk
RTL4088,163,4,14941.25,4,5,4,454,Loyal Customer
RTL4089,443,3,15907.779999999999,2,4,4,244,At Risk
RTL4090,63,4,2075.45,5,5,1,551,Loyal Customer
RTL4091,866,1,5326.64,1,2,2,122,At Risk
RTL4092,565,2,3342.09,1,3,2,132,At Risk
RTL4093,103,4,25464.1,4,5,5,455,Loyal Customer
RTL4094,387,1,1100.32,2,2,1,221,At Risk
RTL4095,435,1,7972.3,2,2,3,223,At Risk
RTL4096,134,2,14802.17,4,3,4,434,Recent Customer
RTL4098,6,1,9162.84,5,2,3,523,Recent Customer
RTL4099,593,1,3129.5,1,2,2,122,At Risk
RTL4101,101,2,16585.37,4,3,4,434,Recent Customer
RTL4102,169,4,18300.83,4,5,4,454,Loyal Customer
RTL4103,202,2,11478.310000000001,3,3,4,334,Others
RTL4104,153,3,28118.43,4,4,5,445,Loyal Customer
RTL4105,704,2,17822.36,1,3,4,134,At Risk
RTL4106,83,5,5378.39,5,5,2,552,Loyal Customer
RTL4107,632,3,2929.8900000000003,1,4,2,142,At Risk
RTL4108,346,1,1142.85,2,2,1,221,At Risk
RTL4109,15,1,3056.76,5,2,2,522,Recent Customer
RTL4110,615,3,15258.73,1,4,4,144,At Risk
RTL4111,123,4,27670.29,4,5,5,455,Loyal Customer
RTL4112,326,2,6491.15,3,3,3,333,Others
RTL4114,612,1,1763.49,1,2,1,121,At Risk
RTL4115,588,1,3584.55,1,2,2,122,At Risk
RTL4116,747,1,224.97,1,2,1,121,At Risk
RTL4117,249,3,1706.1399999999999,3,4,1,341,Others
RTL4119,167,2,16355.119999999999,4,3,4,434,Recent Customer
RTL4120,217,3,4691.95,3,4,2,342,Others
RTL4121,38,2,22974.0,5,3,5,535,Recent Customer
RTL4123,38,4,11813.96,5,5,4,554,Loyal Customer
RTL4124,279,5,2019525.84,3,5,5,355,Others
RTL4125,192,3,4186.47,4,4,2,442,Loyal Customer
RTL4126,322,3,18621.920000000002,3,4,4,344,Others
RTL4127,423,2,4559.370000000001,2,3,2,232,At Risk
RTL4128,359,3,17924.87,2,4,4,244,At Risk
RTL4129,212,4,25504.59,3,5,5,355,Others
RTL4130,882,1,3320.15,1,2,2,122,At Risk
RTL4131,206,2,6256.179999999999,3,3,3,333,Others
RTL4132,115,5,10980.59,4,5,4,454,Loyal Customer
RTL4133,40,2,1629.45,5,3,1,531,Recent Customer
RTL4134,241,1,13585.6,3,2,4,324,Others
RTL4135,864,1,5327.4,1,2,2,122,At Risk
RTL4136,310,1,4547.1,3,2,2,322,Others
RTL4137,267,3,11811.420000000002,3,4,4,344,Others
RTL4138,115,1,669.03,4,2,1,421,Recent Customer
RTL4139,411,4,28454.38,2,5,5,255,At Risk
RTL4140,32,4,35312.44,5,5,5,555,Champion
RTL4142,171,3,5919.0599999999995,4,4,2,442,Loyal Customer
RTL4143,849,1,1456.88,1,2,1,121,At Risk
RTL4144,241,5,14628.509999999998,3,5,4,354,Others
RTL4145,489,2,1640.92,2,3,1,231,At Risk
RTL4146,194,2,7338.120000000001,3,3,3,333,Others
RTL4147,319,3,12255.14,3,4,4,344,Others
RTL4148,218,2,1997.92,3,3,1,331,Others
RTL4150,8,5,10320.46,5,5,3,553,Loyal Customer
RTL4152,46,4,26451.8,5,5,5,555,Champion
RTL4153,144,1,2171.75,4,2,1,421,Recent Customer
RTL4154,983,1,11768.5,1,2,4,124,At Risk
RTL4155,503,1,3267.36,2,2,2,222,At Risk
RTL4156,487,3,5223.15,2,4,2,242,At Risk
RTL4157,131,1,2163.75,4,2,1,421,Recent Customer
RTL4158,723,3,288666.41,1,4,5,145,At Risk
RTL4159,294,3,14034.74,3,4,4,344,Others
RTL4160,168,3,7392.57,4,4,3,443,Loyal Customer
RTL4161,24,3,2719.17,5,4,2,542,Loyal Customer
RTL4162,27,2,627.69,5,3,1,531,Recent Customer
RTL4163,976,1,1400.9,1,2,1,121,At Risk
RTL4164,347,1,4755.79,2,2,2,222,At Risk
RTL4165,718,1,2895.96,1,2,2,122,At Risk
RTL4166,279,3,8429.710000000001,3,4,3,343,Others
RTL4167,219,4,14056.99,3,5,4,354,Others
RTL4168,340,3,949555.6,2,4,5,245,At Risk
RTL4169,48,3,1537.9699999999998,5,4,1,541,Loyal Customer
RTL4170,182,3,6859.2,4,4,3,443,Loyal Customer
RTL4171,246,3,11401.71,3,4,4,344,Others
RTL4173,2,5,19497.97,5,5,5,555,Champion
RTL4174,214,2,2265585.3,3,3,5,335,Others
RTL4176,22,2,3354.6699999999996,5,3,2,532,Recent Customer
RTL4177,89,2,3527.7799999999997,4,3,2,432,Recent Customer
RTL4178,280,3,6915.64,3,4,3,343,Others
RTL4179,252,2,5972.9800000000005,3,3,2,332,Others
RTL4180,272,5,10192.0,3,5,3,353,Others
RTL4181,106,5,8349.13,4,5,3,453,Loyal Customer
RTL4183,929,1,1116.12,1,2,1,121,At Risk
RTL4184,89,4,15763.869999999999,4,5,4,454,Loyal Customer
RTL4185,41,1,551.18,5,2,1,521,Recent Customer
RTL4186,299,5,236275.64,3,5,5,355,Others
RTL4187,54,4,19166.87,5,5,5,555,Champion
RTL4189,429,4,428915.61,2,5,5,255,At Risk
RTL4190,158,6,20176.469999999998,4,5,5,455,Loyal Customer
RTL4191,202,6,10770.93,3,5,3,353,Others
RTL4192,322,5,14130.92,3,5,4,354,Others
RTL4193,260,4,12310.45,3,5,4,354,Others
RTL4194,400,4,11892.97,2,5,4,254,At Risk
RTL4195,154,1,1186.68,4,2,1,421,Recent Customer
RTL4196,124,8,37317.65,4,5,5,455,Loyal Customer
RTL4197,141,3,12710.07,4,4,4,444,Loyal Customer
RTL4198,20,3,13607.099999999999,5,4,4,544,Loyal Customer
RTL4199,71,4,19059.4,5,5,5,555,Champion
RTL4200,3,5,17533.09,5,5,4,554,Loyal Customer
RTL4201,170,2,19246.35,4,3,5,435,Recent Customer
RTL4202,104,2,2251.21,4,3,1,431,Recent Customer
RTL4203,300,6,23624.300000000003,3,5,5,355,Others
RTL4204,33,5,10030.87,5,5,3,553,Loyal Customer
RTL4205,735,2,2107.98,1,3,1,131,At Risk
RTL4206,739,1,2875.82,1,2,2,122,At Risk
RTL4207,354,2,6344.17,2,3,3,233,At Risk
RTL4208,30,4,14694.95,5,5,4,554,Loyal Customer
RTL4209,518,1,1689.63,2,2,1,221,At Risk
RTL4210,94,2,1067.12,4,3,1,431,Recent Customer
RTL4211,271,2,3339.66,3,3,2,332,Others
RTL4212,67,3,6250.54,5,4,3,543,Loyal Customer
RTL4213,208,3,4435.7,3,4,2,342,Others
RTL4215,462,1,272.18,2,2,1,221,At Risk
RTL4217,404,4,21960.579999999998,2,5,5,255,At Risk
RTL4218,452,2,10088.8,2,3,3,233,At Risk
RTL4220,144,6,25877.6,4,5,5,455,Loyal Customer
